EPM-008;http://www.epm.ee/kylastajale/programmid/kasitookursused-taiskasvanutele/;Veebileht;;;6000;
RIA-035;https://www.eesti.ee/portaal/pjis.struktuuritoetus;Veebileht;;;78;
EPA-004;https://online.epa.ee/;Veebileht;;;41;
PRIA-005;http://www.pria.ee/et/toetused/nimekiri/1;Veebileht;;;;
RAVI-046;http://www.ravimiamet.ee/taotlus-toote-maaratlemiseks;Veebileht;;;;
RAVI-045;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;Veebileht;;;;
RAVI-044;http://www.ravimiamet.ee/ravimite-perioodilised-ohutusaruanded-tuleb-alates-13062016-esitada-psur-andmehoidlasse;Veebileht;;;;
RAVI-043;http://ravimiamet.ee/;Veebileht;;;;
RAVI-032;http://ravimiamet.ee/;Veebileht;;;;
RAVI-025;https://kliendiportaal.ravimiamet.ee/RAKP/public/Login.aspx?ReturnUrl=%2fRAKP%2fDefault.aspx;Veebileht;;;;
TERV-002;www.digilugu.ee;Veebileht;;;;
EPM-017;http://www.epm.ee/category/programmid/;Veebileht;;;;
TERV-001;https://ap.digilugu.ee/arstiportaal;Veebileht;;;;0
EVM-003;http://evm.ee/est/pood;Veebileht;;;;
EVM-001;www.evm.ee;Veebileht;;;;
PMA-035;http://www.pma.agri.ee/index.php?id=104&sub=132;Veebileht;;;;
PMA-024;http://www.pma.agri.ee/index.php?id=104&sub=331&sub2=517;Veebileht;;;;
RAVI-020;http://cesp1.hma.eu/Home;Veebileht;;;;
RAVI-018;http://www.ravimiamet.ee/ravimi-korvaltoime-teatis;Veebileht;;;;
